Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Studieform,Studietakt %,Utbildningsanordnare,Huvudmannatyp,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Sökta platser totalt,Beviljade platser totalt,Sökta platser per utbildningsomgång,Ansökningsomgång,Diarienummer,Beslut
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Norrbotten,Jokkmokk,1,False,200,Distans,50,Iris Hadar AB,Privat,4,0,112,0,28,2023,MYH 2023/3457,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Stockholm,Stockholm,1,False,200,Distans,50,ABF-S Avdelning i Stockholm,Privat,3,0,105,0,35,2023,MYH 2023/3746,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Blekinge,Olofström,1,False,200,Distans,75,Lunds stifts folkhögskolestiftelse – Jämshögs folkhögskola,Privat,5,0,100,0,20,2023,MYH 2023/4078,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Skåne,Burlöv,1,False,200,Distans,100,Folkhögskolan Hvilan,Privat,2,0,50,0,25,2023,MYH 2023/4101,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom Funktionshinderområdet,Skåne,Malmö,1,False,200,Distans,50,Sverigehälsan AB,Privat,5,0,175,0,35,2023,MYH 2023/4296,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet ,Uppsala,Uppsala,1,False,200,Distans,100,YH Akademin AB,Privat,4,0,140,0,35,2023,MYH 2023/3100,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom LSS,Stockholm,Stockholm,1,False,200,Bunden,50,Stockholms Stadsmission,Privat,5,0,175,0,35,2023,MYH 2023/3976,False
Hälso- och sjukvård samt socialt arbete,Stödpedagog LSS,Stockholm,Botkyrka,1,False,200,Bunden,100,Xenter Yrkeshögskola ,Kommun,3,0,60,0,20,2023,MYH 2023/4421,False
Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Stockholm,Stockholm,1,False,300,Bunden,100,Axelsons Gymnastiska Institut,Privat,3,0,84,0,28,2023,MYH 2023/4350,False
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - Palliativ vård ,Jönköping,Jönköping,1,False,210,Distans,50,TUC Sweden AB - Yrkeshögskola,Privat,4,3,140,105,35,2023,MYH 2023/3385,True
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom avancerad nära vård,Kronoberg,Växjö,1,False,200,Distans,50,"Region Kronoberg, YH Region Kronoberg",Region,3,0,60,0,20,2023,MYH 2023/3902,False
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom palliativ vård   ,Flera kommuner,Flera kommuner,2,True,210,Distans,50,TUC Sweden AB - Yrkeshögskola,Privat,3,0,105,0,35,2023,MYH 2023/4197,False
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom palliativ vård med existentiell inriktning,Uppsala,Uppsala,1,False,200,Distans,50,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,5,0,175,0,35,2023,MYH 2023/4281,False
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inriktning palliativ vård,Blekinge,Karlskrona,1,False,210,Distans,50,Hermods AB Karlskrona,Privat,4,3,140,105,35,2023,MYH 2023/3246,True
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Palliativ vård,Flera kommuner,Flera kommuner,2,True,210,Distans,50,Hermods AB Umeå,Privat,4,3,140,105,35,2023,MYH 2023/3165,True
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Palliativ vård,Flera kommuner,Flera kommuner,3,True,210,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,175,0,35,2023,MYH 2023/3161,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Västra Götaland,Mariestad,1,False,325,Bunden,100,"Mariestads kommun, Dacapo Mariestad",Kommun,5,3,120,72,24,2023,MYH 2023/3294,True
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Södermanland,Nyköping,1,False,325,Distans,100,Campus Nyköping,Kommun,4,3,140,105,35,2023,MYH 2023/3743,True
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Flera kommuner,Flera kommuner,3,True,325,Bunden,100,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,3,3,105,105,35,2023,MYH 2023/3846,True
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Västra Götaland,Göteborg,1,False,325,Bunden,100,"Folktandvården Västra Götalandsregionen, Tandsköterskeutbildningen",Region,5,3,150,90,30,2023,MYH 2023/4024,True
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Västra Götaland,Borås,1,False,325,Bunden,100,"Folktandvården Västra Götalandsregionen, Tandsköterskeutbildningen",Region,3,3,75,75,25,2023,MYH 2023/4053,True
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Uppsala,Uppsala,1,False,325,Bunden,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,4,3,140,105,35,2023,MYH 2023/4241,True
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Flera kommuner,Flera kommuner,2,True,325,Distans,100,YH Akademin AB,Privat,5,0,175,0,35,2023,MYH 2023/2932,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Halland,Halmstad,1,False,325,Distans,100,MedLearn AB,Privat,4,0,140,0,35,2023,MYH 2023/3469,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Stockholm,Solna,1,False,325,Distans,100,Nackademin AB,Privat,4,0,140,0,35,2023,MYH 2023/3565,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Flera kommuner,Flera kommuner,2,True,325,Bunden,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,5,0,175,0,35,2023,MYH 2023/3886,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Flera kommuner,Flera kommuner,3,True,325,Bunden,100,"Folktandvården Västra Götalandsregionen, Tandsköterskeutbildningen",Region,3,0,81,0,27,2023,MYH 2023/4282,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska ,Stockholm,Solna,1,False,325,Bunden,100,Arena Utbildning,Privat,5,0,175,0,35,2023,MYH 2023/3395,False
Hälso- och sjukvård samt socialt arbete,Tandsköterska ,Skåne,Helsingborg,1,False,325,Bunden,100,Arena Utbildning,Privat,3,0,90,0,30,2023,MYH 2023/3756,False
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Västra Götaland,Göteborg,1,False,315,Distans,100,Hermods AB Göteborg,Privat,4,2,140,70,35,2023,MYH 2023/2993,True
Hälso- och sjukvård samt socialt arbete,Instrument och steriltekniker ,Stockholm,Järfälla,1,False,315,Distans,100,YH Akademin AB,Privat,4,3,80,60,20,2023,MYH 2023/2923,True
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker VÄST,Västra Götaland,Uddevalla,1,False,315,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,3,3,75,75,25,2023,MYH 2023/3258,True
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker ÖST,Flera kommuner,Flera kommuner,2,True,315,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,3,3,105,105,35,2023,MYH 2023/3744,True
Hälso- och sjukvård samt socialt arbete,Förändringsledare Hälso- och välfärdsteknik,Västmanland,Västerås,1,False,200,Distans,50,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,Kommun,3,0,60,0,20,2023,MYH 2023/4151,False
Hälso- och sjukvård samt socialt arbete,Förändringsledare inom välfärden,Flera kommuner,Flera kommuner,3,True,310,Distans,75,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,175,0,35,2023,MYH 2023/3188,False
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - förändringsledare inom digital vård och omsorg,Kalmar,Kalmar,1,False,400,Bunden,100,"Kalmarsunds Gymnasieförbund, Axel Weüdelskolan",Kommun,3,0,75,0,25,2023,MYH 2023/4087,False
Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Skåne,Malmö,1,False,400,Bunden,100,Bergqvists Massage & Friskvårdsutbildningar AB,Privat,3,3,84,84,28,2023,MYH 2023/3364,True
Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Stockholm,Stockholm,1,False,400,Bunden,100,Bergqvists Massage & Friskvårdsutbildningar AB,Privat,3,3,84,84,28,2023,MYH 2023/3365,True
Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Stockholm,Stockholm,1,False,400,Bunden,100,Axelsons Gymnastiska Institut,Privat,3,0,84,0,28,2023,MYH 2023/4395,False
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Östergötland,Linköping,1,False,300,Distans,100,Lernia Utbildning AB,Privat,3,3,105,105,35,2023,MYH 2023/3465,True
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Västernorrland,Sundsvall,1,False,300,Distans,100,Lernia Utbildning AB,Privat,4,3,140,105,35,2023,MYH 2023/3474,True
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Stockholm,Stockholm,1,False,300,Bunden,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,5,0,175,0,35,2023,MYH 2023/4275,False
Hälso- och sjukvård samt socialt arbete,Apotekstekniker ,Västerbotten,Umeå,1,False,300,Distans,100,Hermods AB Umeå,Privat,4,0,140,0,35,2023,MYH 2023/3094,False
Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Värmland,Forshaga,1,False,400,Distans,100,"Forshaga kommun, Forshaga Yrkeshögskola",Kommun,3,0,90,0,30,2023,MYH 2023/3896,False
Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Värmland,Forshaga,1,False,400,Bunden,100,"Forshaga kommun, Forshaga Yrkeshögskola",Kommun,3,0,75,0,25,2023,MYH 2023/3899,False
Hälso- och sjukvård samt socialt arbete,Behandlingspedagog - neuropsykiatriska funktionsnedsättningar,Jönköping,Eksjö,1,False,400,Bunden,100,Hälsohögskolan i Jönköping AB,Privat,5,0,150,0,30,2023,MYH 2023/3651,False
Hälso- och sjukvård samt socialt arbete,Behandlingspedagog med profil samsjuklighet och existentiell hälsa,Skåne,Malmö,1,False,400,Bunden,100,Föreningen Furuboda,Privat,3,0,75,0,25,2023,MYH 2023/4036,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Västernorrland,Sollefteå,1,False,400,Distans,100,Sollefteå kommun - Reveljen,Kommun,3,3,90,90,30,2023,MYH 2023/3641,True
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,2,True,400,Distans,100,Campus Nynäshamn,Kommun,5,3,175,105,35,2023,MYH 2023/3901,True
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Södermanland,Nyköping,1,False,400,Bunden,100,Campus Nyköping,Kommun,4,3,140,105,35,2023,MYH 2023/3903,True
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Skåne,Malmö,1,False,400,Bunden,100,Sverigehälsan AB,Privat,5,3,175,105,35,2023,MYH 2023/4015,True
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Stockholm,Nacka,1,False,400,Distans,100,Sverigehälsan AB,Privat,5,3,175,105,35,2023,MYH 2023/4075,True
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Dalarna,Falun,1,False,400,Distans,100,YH Akademin AB,Privat,5,0,175,0,35,2023,MYH 2023/3055,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,3,True,400,Distans,100,Hermods AB Karlskrona,Privat,4,0,140,0,35,2023,MYH 2023/3132,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,3,True,400,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,175,0,35,2023,MYH 2023/3481,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Östergötland,Linköping,1,False,400,Distans,100,JENSEN Education School AB,Privat,3,0,105,0,35,2023,MYH 2023/3622,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Västernorrland,Sundsvall,1,False,400,Distans,100,Lernia Utbildning AB,Privat,4,0,140,0,35,2023,MYH 2023/3643,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Skåne,Malmö,1,False,400,Bunden,100,Grit Academy,Privat,3,0,105,0,35,2023,MYH 2023/3777,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Skåne,Malmö,1,False,400,Distans,100,Lernia Utbildning AB,Privat,4,0,140,0,35,2023,MYH 2023/3788,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Stockholm,Stockholm,1,False,400,Bunden,100,Stockholms Stadsmission,Privat,5,0,175,0,35,2023,MYH 2023/3967,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,2,True,400,Bunden,100,Sverigehälsan AB,Privat,5,0,175,0,35,2023,MYH 2023/4028,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Västra Götaland,Göteborg,1,False,400,Bunden,100,Finska folkhögskolans stiftelse,Privat,3,0,69,0,23,2023,MYH 2023/4318,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,2,True,400,Distans,100,Arena Utbildning,Privat,3,0,105,0,35,2023,MYH 2023/4435,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Västernorrland,Sundsvall,1,False,400,Distans,100,YH Akademin AB,Privat,4,3,140,105,35,2023,MYH 2023/3275,True
Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Uppsala,Uppsala,1,False,400,Distans,100,YH Akademin AB,Privat,4,0,140,0,35,2023,MYH 2023/3069,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog enligt Yh-myndighetens föreskrifter,Skåne,Malmö,1,False,400,Distans,100,Prokompetens i Sverige AB,Privat,3,0,96,0,32,2023,MYH 2023/4419,False
Hälso- och sjukvård samt socialt arbete,Socialpedagog med KBT-inriktning,Västernorrland,Örnsköldsvik,1,False,400,Distans,100,Föreningen Mellansels folkhögskola,Privat,3,0,60,0,20,2023,MYH 2023/3618,False
Hälso- och sjukvård samt socialt arbete,Yrkeshögskoleexamen Socialpedagog,Stockholm,Sundbyberg,1,False,400,Distans,100,Stiftelsen Stockholms folkhögskola,Privat,2,0,70,0,35,2023,MYH 2023/3953,False
Hälso- och sjukvård samt socialt arbete,Integrationspedagog med arbetsmarknadskompetens,Gävleborg,Hudiksvall,1,False,225,Distans,100,Hudiksvall kommun CUL,Kommun,3,0,96,0,32,2023,MYH 2023/3680,False
Journalistik och information,Campaign Manager,Skåne,Malmö,1,False,400,Bunden,100,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,Privat,3,0,105,0,35,2023,MYH 2023/3795,False
Journalistik och information,Digital Kommunikatör SoMe,Västra Götaland,Göteborg,1,False,400,Distans,100,Medieinstitutet i Sverige AB,Privat,3,0,105,0,35,2023,MYH 2023/4250,False
Journalistik och information,Digital kommunikatör SoMe,Stockholm,Stockholm,1,False,400,Bunden,100,Medieinstitutet i Sverige AB,Privat,3,0,105,0,35,2023,MYH 2023/4253,False
Journalistik och information,Digital marknadskommunikatör,Skåne,Malmö,1,False,400,Distans,100,Grit Academy,Privat,3,0,105,0,35,2023,MYH 2023/3382,False
Journalistik och information,Social Media Manager - TikTok Specialist,Stockholm,Stockholm,1,False,300,Distans,100,YH Akademin AB,Privat,3,0,90,0,30,2023,MYH 2023/3707,False
Journalistik och information,Digital Marketing/Growth Manager,Stockholm,Solna,1,False,400,Distans,100,Nackademin AB,Privat,3,0,105,0,35,2023,MYH 2023/4008,False
Journalistik och information,Tjänstedesigner,Stockholm,Stockholm,1,False,420,Bunden,100,Stockholm School of Business,Privat,3,0,105,0,35,2023,MYH 2023/4404,False
Journalistik och information,Teknikinformatör,Skåne,Malmö,1,False,220,Distans,100,Hermods AB Malmö,Privat,5,3,175,105,35,2023,MYH 2023/3323,True
Journalistik och information,Teknikinformatör,Flera kommuner,Flera kommuner,3,True,300,Distans,100,Plushögskolan AB - Teknikhögskolan Öst,Privat,5,0,175,0,35,2023,MYH 2023/3408,False
Juridik,IP Paralegal,Flera kommuner,Flera kommuner,3,True,220,Distans,100,Hermods AB Örebro,Privat,4,0,140,0,35,2023,MYH 2023/3848,False
Juridik,Paralegal,Västra Götaland,Göteborg,1,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,5,3,175,105,35,2023,MYH 2023/3654,True
Juridik,Paralegal,Stockholm,Stockholm,1,False,400,Bunden,100,Medborgarskolan i Stockholm - Påhlmans Handelsinstitut ,Privat,3,3,105,105,35,2023,MYH 2023/3994,True
Juridik,Paralegal,Flera kommuner,Flera kommuner,2,True,400,Distans,100,Hermods AB Helsingborg,Privat,4,0,140,0,35,2023,MYH 2023/3232,False
Juridik,Paralegal - Juridisk handläggare,Västernorrland,Sundsvall,1,False,400,Bunden,100,"Sundsvalls kommun, Vuxenutbildningen",Kommun,5,2,125,50,25,2023,MYH 2023/3526,True
Juridik,Paralegal AI ,Skåne,Malmö,1,False,425,Distans,100,Ai Högskolan Sverige AB,Privat,5,0,175,0,35,2023,MYH 2023/3765,False
Juridik,Paralegal artificial intelligence,Västra Götaland,Göteborg,1,False,425,Distans,100,Ai Högskolan Sverige AB,Privat,5,0,175,0,35,2023,MYH 2023/3766,False
Juridik,Dokumentcontroller / registrator,Stockholm,Botkyrka,1,False,200,Distans,100,Xenter Yrkeshögskola ,Kommun,3,0,90,0,30,2023,MYH 2023/4418,False
Juridik,Informationscontroller,Stockholm,Stockholm,1,False,400,Distans,100,SAG SIPU International AB,Privat,3,0,105,0,35,2023,MYH 2023/4268,False
Juridik,Integritetstekniker med inriktning dataskydd,Skåne,Malmö,1,False,400,Distans,100,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,Privat,3,0,105,0,35,2023,MYH 2023/4135,False
Juridik,Påbyggnadsutbildning informationscontroller,Stockholm,Stockholm,1,False,200,Distans,50,SAG SIPU International AB,Privat,3,0,105,0,35,2023,MYH 2023/4272,False
"Kultur, media och design",Internationell Kulturproducent,Norrbotten,Boden,1,False,400,Distans,100,Changemaker AB,Privat,3,2,75,50,25,2023,MYH 2023/4377,True
"Kultur, media och design",Kyrkomusiker 100%,Västernorrland,Örnsköldsvik,1,False,500,Bunden,100,Föreningen Mellansels folkhögskola,Privat,5,5,30,30,6,2023,MYH 2023/3615,True
"Kultur, media och design",Kyrkomusiker 50%,Västernorrland,Örnsköldsvik,1,False,500,Distans,50,Föreningen Mellansels folkhögskola,Privat,3,3,18,18,6,2023,MYH 2023/3613,True
"Kultur, media och design",Academy X Musikproducent ,Flera kommuner,Flera kommuner,2,True,400,Bunden,100,Academy of music and business Vara,Privat,3,0,60,0,20,2023,MYH 2023/4344,False
"Kultur, media och design","Forsbergs, Interactive Sound Designer",Stockholm,Stockholm,1,False,550,Bunden,100,Forsbergs Skola,Privat,1,0,35,0,35,2023,MYH 2023/4143,False
"Kultur, media och design",Musikentreprenör,Norrbotten,Luleå,1,False,400,Bunden,100,"Luleå kommun, Vuxenutbildningen",Kommun,5,0,150,0,30,2023,MYH 2023/3904,False
"Kultur, media och design",Musikmakarna - Songwriters Academy of Sweden,Västernorrland,Örnsköldsvik,1,False,400,Bunden,100,Föreningen Mellansels folkhögskola,Privat,5,3,175,105,35,2023,MYH 2023/4331,True
"Kultur, media och design",Professionell klippare inom film och TV-drama,Skåne,Malmö,1,False,400,Bunden,100,Grit Academy,Privat,3,3,90,90,30,2023,MYH 2023/4339,True
"Kultur, media och design",Professionell teknisk filmarbetare,Skåne,Malmö,1,False,400,Bunden,100,Grit Academy,Privat,3,0,90,0,30,2023,MYH 2023/4338,False
"Kultur, media och design",Specialist tv- och digitalproduktion,Stockholm,Stockholm,1,False,400,Bunden,100,Newton Kompetensutveckling AB,Privat,4,3,128,96,32,2023,MYH 2023/3486,True
"Kultur, media och design",VP Virtual Production Artist,Flera kommuner,Flera kommuner,2,True,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,3,0,90,0,30,2023,MYH 2023/4098,False
"Kultur, media och design",Linjeproducent,Västra Götaland,Trollhättan,1,False,200,Distans,100,Högskolan Väst,Statlig,5,0,100,0,20,2023,MYH 2023/4341,False
"Kultur, media och design",Producent film och TV-drama,Västra Götaland,Göteborg,1,False,400,Distans,100,"Göteborgs Stad, Yrgo",Kommun,3,3,60,60,20,2023,MYH 2023/4178,True
"Kultur, media och design",Manusförfattare,Västra Götaland,Göteborg,1,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,3,0,60,0,20,2023,MYH 2023/4265,False
"Kultur, media och design",Manusförfattare ,Värmland,Sunne,1,False,300,Distans,100,Alma Löv Museum AB /Alma Education ,Privat,4,3,72,54,18,2023,MYH 2023/3475,True
"Kultur, media och design",Livesändningsspecialist,Stockholm,Botkyrka,1,False,300,Bunden,100,Xenter Yrkeshögskola ,Kommun,5,3,130,78,26,2023,MYH 2023/3883,True
