Diarienummer,Kommun,Län,Beslut
MYH 2024/3161,Göteborg,Västra Götaland,False
MYH 2024/3162,Malmö,Skåne,True
MYH 2024/3163,Linköping,Östergötland,True
MYH 2024/3164,Stockholm,Stockholm,False
MYH 2024/3165,Stockholm,Stockholm,False
MYH 2024/3166,Helsingborg,Skåne,False
MYH 2024/3167,Uppsala,Uppsala,False
MYH 2024/3167,Västerås,Västmanland,False
MYH 2024/3168,Stockholm,Stockholm,False
MYH 2024/3169,Södertälje,Stockholm,False
MYH 2024/3170,Malmö,Skåne,False
MYH 2024/3171,Malmö,Skåne,False
MYH 2024/3171,Stockholm,Stockholm,False
MYH 2024/3172,Stockholm,Stockholm,False
MYH 2024/3173,Sundsvall,Västernorrland,False
MYH 2024/3174,Malmö,Skåne,False
MYH 2024/3175,Sundsvall,Västernorrland,False
MYH 2024/3176,Göteborg,Västra Götaland,False
MYH 2024/3177,Malmö,Skåne,False
MYH 2024/3178,Stockholm,Stockholm,False
MYH 2024/3179,Malmö,Skåne,False
MYH 2024/3180,Umeå,Västerbotten,False
MYH 2024/3180,Luleå,Norrbotten,False
MYH 2024/3181,Stockholm,Stockholm,False
MYH 2024/3181,Göteborg,Västra Götaland,False
MYH 2024/3182,Göteborg,Västra Götaland,False
MYH 2024/3183,Stockholm,Stockholm,False
MYH 2024/3183,Göteborg,Västra Götaland,False
MYH 2024/3184,Stockholm,Stockholm,False
MYH 2024/3184,Göteborg,Västra Götaland,False
MYH 2024/3184,Malmö,Skåne,False
MYH 2024/3185,Trollhättan,Västra Götaland,False
MYH 2024/3186,Malmö,Skåne,False
MYH 2024/3187,Stockholm,Stockholm,False
MYH 2024/3188,Stockholm,Stockholm,False
MYH 2024/3189,Stockholm,Stockholm,True
MYH 2024/3189,Göteborg,Västra Götaland,True
MYH 2024/3189,Malmö,Skåne,True
MYH 2024/3190,Stockholm,Stockholm,True
MYH 2024/3191,Uppsala,Uppsala,False
MYH 2024/3192,Göteborg,Västra Götaland,False
MYH 2024/3193,Malmö,Skåne,False
MYH 2024/3194,Stockholm,Stockholm,False
MYH 2024/3195,Helsingborg,Skåne,False
MYH 2024/3196,Stockholm,Stockholm,False
MYH 2024/3197,Göteborg,Västra Götaland,False
MYH 2024/3198,Stockholm,Stockholm,False
MYH 2024/3199,Västerås,Västmanland,False
MYH 2024/3200,Sundsvall,Västernorrland,False
MYH 2024/3201,Göteborg,Västra Götaland,False
MYH 2024/3202,Malmö,Skåne,False
MYH 2024/3203,Stockholm,Stockholm,False
MYH 2024/3204,Malmö,Skåne,False
MYH 2024/3205,Sundsvall,Västernorrland,False
MYH 2024/3206,Göteborg,Västra Götaland,False
MYH 2024/3207,Malmö,Skåne,False
MYH 2024/3208,Västerås,Västmanland,False
MYH 2024/3209,Stockholm,Stockholm,True
MYH 2024/3210,Malmö,Skåne,False
MYH 2024/3211,Stockholm,Stockholm,True
MYH 2024/3212,Malmö,Skåne,False
MYH 2024/3213,Malmö,Skåne,False
MYH 2024/3216,Ängelholm,Skåne,False
MYH 2024/3217,Linköping,Östergötland,False
MYH 2024/3217,Karlstad,Värmland,False
MYH 2024/3217,Göteborg,Västra Götaland,False
MYH 2024/3217,Eskilstuna,Södermanland,False
MYH 2024/3217,Västerås,Västmanland,False
MYH 2024/3218,Mölndal,Västra Götaland,False
MYH 2024/3219,Västerås,Västmanland,False
MYH 2024/3220,Göteborg,Västra Götaland,True
MYH 2024/3221,Vänersborg,Västra Götaland,False
MYH 2024/3221,Göteborg,Västra Götaland,False
MYH 2024/3221,Umeå,Västerbotten,False
MYH 2024/3221,Malmö,Skåne,False
MYH 2024/3221,Örebro,Örebro,False
MYH 2024/3223,Olofström,Blekinge,False
MYH 2024/3226,Norrköping,Östergötland,True
MYH 2024/3228,Eslöv,Skåne,False
MYH 2024/3229,Eslöv,Skåne,False
MYH 2024/3230,Linköping,Östergötland,False
MYH 2024/3231,Lidköping,Västra Götaland,False
MYH 2024/3231,Strömstad,Västra Götaland,False
MYH 2024/3231,Uddevalla,Västra Götaland,False
MYH 2024/3232,Malmö,Skåne,False
MYH 2024/3233,Göteborg,Västra Götaland,True
MYH 2024/3234,Malmö,Skåne,True
MYH 2024/3234,Stockholm,Stockholm,True
MYH 2024/3234,Göteborg,Västra Götaland,True
MYH 2024/3235,Malmö,Skåne,False
MYH 2024/3236,Uddevalla,Västra Götaland,False
MYH 2024/3237,Solna,Stockholm,False
MYH 2024/3238,Stockholm,Stockholm,True
MYH 2024/3238,Göteborg,Västra Götaland,True
MYH 2024/3238,Malmö,Skåne,True
MYH 2024/3239,Stockholm,Stockholm,False
MYH 2024/3239,Umeå,Västerbotten,False
MYH 2024/3240,Stockholm,Stockholm,False
MYH 2024/3240,Gotland,Gotland,False
MYH 2024/3241,Malmö,Skåne,False
MYH 2024/3242,Linköping,Östergötland,False
MYH 2024/3244,Stockholm,Stockholm,True
MYH 2024/3244,Göteborg,Västra Götaland,True
MYH 2024/3245,Solna,Stockholm,False
MYH 2024/3246,Stockholm,Stockholm,True
MYH 2024/3247,Västerås,Västmanland,False
MYH 2024/3248,Ljungby,Kronoberg,True
MYH 2024/3249,Härnösand,Västernorrland,False
MYH 2024/3249,Umeå,Västerbotten,False
MYH 2024/3250,Örnsköldsvik,Västernorrland,True
MYH 2024/3251,Stockholm,Stockholm,False
MYH 2024/3252,Stockholm,Stockholm,False
MYH 2024/3252,Göteborg,Västra Götaland,False
MYH 2024/3253,Boden,Norrbotten,False
MYH 2024/3253,Härnösand,Västernorrland,False
MYH 2024/3254,Sundsvall,Västernorrland,False
MYH 2024/3254,Skellefteå,Västerbotten,False
MYH 2024/3254,Umeå,Västerbotten,False
MYH 2024/3255,Stockholm,Stockholm,False
MYH 2024/3256,Stockholm,Stockholm,True
MYH 2024/3256,Göteborg,Västra Götaland,True
MYH 2024/3256,Linköping,Östergötland,True
MYH 2024/3256,Karlskoga,Örebro,True
MYH 2024/3256,Malmö,Skåne,True
MYH 2024/3257,Norrköping,Östergötland,False
MYH 2024/3258,Malmö,Skåne,False
MYH 2024/3259,Stockholm,Stockholm,False
MYH 2024/3260,Västerås,Västmanland,False
MYH 2024/3261,Göteborg,Västra Götaland,True
MYH 2024/3261,Örebro,Örebro,True
MYH 2024/3261,Oskarshamn,Kalmar,True
MYH 2024/3261,Lund,Skåne,True
MYH 2024/3262,Linköping,Östergötland,False
MYH 2024/3263,Norrköping,Östergötland,False
MYH 2024/3264,Håbo,Uppsala,True
MYH 2024/3265,Kungsbacka,Halland,True
MYH 2024/3266,Stockholm,Stockholm,False
MYH 2024/3267,Stockholm,Stockholm,False
MYH 2024/3268,Stockholm,Stockholm,False
MYH 2024/3269,Stockholm,Stockholm,False
MYH 2024/3270,Södertälje,Stockholm,False
MYH 2024/3270,Örnsköldsvik,Västernorrland,False
MYH 2024/3270,Norrköping,Östergötland,False
MYH 2024/3270,Göteborg,Västra Götaland,False
MYH 2024/3271,Göteborg,Västra Götaland,False
MYH 2024/3272,Göteborg,Västra Götaland,False
MYH 2024/3273,Växjö,Kronoberg,True
MYH 2024/3273,Stockholm,Stockholm,True
MYH 2024/3273,Jönköping,Jönköping,True
MYH 2024/3274,Luleå,Norrbotten,False
MYH 2024/3275,Jönköping,Jönköping,False
MYH 2024/3276,Örebro,Örebro,False
MYH 2024/3277,Umeå,Västerbotten,False
MYH 2024/3277,Ängelholm,Skåne,False
MYH 2024/3277,Stockholm,Stockholm,False
MYH 2024/3278,Norrköping,Östergötland,True
MYH 2024/3279,Karlstad,Värmland,False
MYH 2024/3280,Uppsala,Uppsala,False
MYH 2024/3280,Stockholm,Stockholm,False
MYH 2024/3280,Karlstad,Värmland,False
MYH 2024/3280,Göteborg,Västra Götaland,False
MYH 2024/3280,Skellefteå,Västerbotten,False
MYH 2024/3281,Trollhättan,Västra Götaland,True
MYH 2024/3282,Borlänge,Dalarna,True
MYH 2024/3282,Varberg,Halland,True
MYH 2024/3282,Luleå,Norrbotten,True
MYH 2024/3282,Örebro,Örebro,True
MYH 2024/3282,Göteborg,Västra Götaland,True
MYH 2024/3283,Solna,Stockholm,False
MYH 2024/3284,Arvika,Värmland,False
MYH 2024/3285,Göteborg,Västra Götaland,False
MYH 2024/3286,Halmstad,Halland,False
MYH 2024/3287,Västerås,Västmanland,False
MYH 2024/3288,Västerås,Västmanland,False
MYH 2024/3289,Göteborg,Västra Götaland,False
MYH 2024/3289,Stockholm,Stockholm,False
MYH 2024/3290,Örebro,Örebro,True
MYH 2024/3291,Uppsala,Uppsala,False
MYH 2024/3292,Malmö,Skåne,False
MYH 2024/3292,Stockholm,Stockholm,False
MYH 2024/3293,Vänersborg,Västra Götaland,False
MYH 2024/3294,Örebro,Örebro,False
MYH 2024/3295,Lysekil,Västra Götaland,True
MYH 2024/3295,Gotland,Gotland,True
MYH 2024/3295,Strängnäs,Södermanland,True
MYH 2024/3296,Göteborg,Västra Götaland,True
MYH 2024/3297,Linköping,Östergötland,False
MYH 2024/3299,Linköping,Östergötland,True
MYH 2024/3300,Karlskrona,Blekinge,False
MYH 2024/3300,Varberg,Halland,False
MYH 2024/3300,Malmö,Skåne,False
MYH 2024/3300,Stockholm,Stockholm,False
MYH 2024/3300,Göteborg,Västra Götaland,False
MYH 2024/3301,Malmö,Skåne,False
MYH 2024/3301,Stockholm,Stockholm,False
MYH 2024/3301,Göteborg,Västra Götaland,False
MYH 2024/3302,Halmstad,Halland,False
MYH 2024/3302,Växjö,Kronoberg,False
MYH 2024/3303,Göteborg,Västra Götaland,True
MYH 2024/3304,Gotland,Gotland,False
MYH 2024/3304,Växjö,Kronoberg,False
MYH 2024/3305,Jönköping,Jönköping,False
MYH 2024/3306,Stockholm,Stockholm,False
MYH 2024/3307,Umeå,Västerbotten,False
MYH 2024/3308,Jönköping,Jönköping,True
MYH 2024/3309,Stockholm,Stockholm,True
MYH 2024/3310,Uppsala,Uppsala,False
MYH 2024/3311,Solna,Stockholm,False
MYH 2024/3312,Göteborg,Västra Götaland,False
MYH 2024/3313,Lindesberg,Örebro,False
MYH 2024/3314,Stockholm,Stockholm,False
MYH 2024/3314,Malmö,Skåne,False
MYH 2024/3315,Jönköping,Jönköping,True
MYH 2024/3316,Härryda,Västra Götaland,False
MYH 2024/3317,Lund,Skåne,False
MYH 2024/3318,Stockholm,Stockholm,False
MYH 2024/3319,Härryda,Västra Götaland,False
MYH 2024/3320,Sigtuna,Stockholm,False
MYH 2024/3321,Stockholm,Stockholm,False
MYH 2024/3322,Solna,Stockholm,False
MYH 2024/3323,Malmö,Skåne,False
MYH 2024/3324,Härryda,Västra Götaland,True
MYH 2024/3325,Umeå,Västerbotten,False
MYH 2024/3326,Umeå,Västerbotten,False
MYH 2024/3326,Älvkarleby,Uppsala,False
MYH 2024/3326,Helsingborg,Skåne,False
MYH 2024/3326,Göteborg,Västra Götaland,False
MYH 2024/3326,Örebro,Örebro,False
MYH 2024/3327,Uddevalla,Västra Götaland,True
MYH 2024/3328,Gävle,Gävleborg,True
MYH 2024/3329,Göteborg,Västra Götaland,False
MYH 2024/3330,Göteborg,Västra Götaland,False
MYH 2024/3331,Stockholm,Stockholm,True
MYH 2024/3332,Göteborg,Västra Götaland,False
MYH 2024/3333,Karlskrona,Blekinge,False
MYH 2024/3334,Växjö,Kronoberg,False
MYH 2024/3335,Piteå,Norrbotten,True
MYH 2024/3336,Stockholm,Stockholm,False
MYH 2024/3337,Boden,Norrbotten,False
MYH 2024/3338,Stockholm,Stockholm,True
MYH 2024/3338,Jokkmokk,Norrbotten,True
MYH 2024/3339,Skellefteå,Västerbotten,False
MYH 2024/3340,Östersund,Jämtland,False
MYH 2024/3340,Örnsköldsvik,Västernorrland,False
MYH 2024/3340,Sundsvall,Västernorrland,False
MYH 2024/3340,Härnösand,Västernorrland,False
MYH 2024/3341,Malmö,Skåne,False
MYH 2024/3342,Växjö,Kronoberg,False
MYH 2024/3343,Hudiksvall,Gävleborg,False
MYH 2024/3344,Piteå,Norrbotten,False
MYH 2024/3345,Piteå,Norrbotten,False
MYH 2024/3346,Hudiksvall,Gävleborg,False
MYH 2024/3347,Piteå,Norrbotten,True
MYH 2024/3348,Halmstad,Halland,False
MYH 2024/3349,Skellefteå,Västerbotten,False
MYH 2024/3350,Lund,Skåne,False
MYH 2024/3350,Stockholm,Stockholm,False
MYH 2024/3350,Uppsala,Uppsala,False
MYH 2024/3350,Göteborg,Västra Götaland,False
MYH 2024/3350,Sundsvall,Västernorrland,False
MYH 2024/3351,Göteborg,Västra Götaland,False
MYH 2024/3351,Stockholm,Stockholm,False
MYH 2024/3351,Malmö,Skåne,False
MYH 2024/3351,Jönköping,Jönköping,False
MYH 2024/3352,Solna,Stockholm,False
MYH 2024/3353,Borlänge,Dalarna,False
MYH 2024/3353,Falkenberg,Halland,False
MYH 2024/3353,Södertälje,Stockholm,False
MYH 2024/3354,Malmö,Skåne,False
MYH 2024/3355,Malmö,Skåne,False
MYH 2024/3356,Göteborg,Västra Götaland,False
MYH 2024/3357,Gotland,Gotland,False
MYH 2024/3357,Haninge,Stockholm,False
MYH 2024/3357,Umeå,Västerbotten,False
MYH 2024/3357,Göteborg,Västra Götaland,False
MYH 2024/3358,Göteborg,Västra Götaland,True
MYH 2024/3359,Malmö,Skåne,False
MYH 2024/3360,Göteborg,Västra Götaland,False
MYH 2024/3361,Örebro,Örebro,False
MYH 2024/3362,Tranås,Jönköping,True
MYH 2024/3363,Solna,Stockholm,False
MYH 2024/3364,Växjö,Kronoberg,True
MYH 2024/3365,Stockholm,Stockholm,False
MYH 2024/3366,Göteborg,Västra Götaland,False
MYH 2024/3366,Söderköping,Östergötland,False
MYH 2024/3366,Kristianstad,Skåne,False
MYH 2024/3366,Sundsvall,Västernorrland,False
MYH 2024/3367,Helsingborg,Skåne,True
MYH 2024/3367,Malmö,Skåne,True
MYH 2024/3368,Kalmar,Kalmar,False
MYH 2024/3369,Solna,Stockholm,False
MYH 2024/3370,Göteborg,Västra Götaland,False
MYH 2024/3371,Västerås,Västmanland,False
MYH 2024/3372,Stockholm,Stockholm,False
MYH 2024/3373,Helsingborg,Skåne,False
MYH 2024/3374,Stockholm,Stockholm,True
MYH 2024/3374,Göteborg,Västra Götaland,True
MYH 2024/3374,Malmö,Skåne,True
MYH 2024/3375,Oskarshamn,Kalmar,False
MYH 2024/3376,Umeå,Västerbotten,False
MYH 2024/3376,Malmö,Skåne,False
MYH 2024/3376,Stockholm,Stockholm,False
MYH 2024/3377,Härnösand,Västernorrland,False
MYH 2024/3378,Härnösand,Västernorrland,True
MYH 2024/3379,Helsingborg,Skåne,False
MYH 2024/3380,Linköping,Östergötland,False
MYH 2024/3381,Linköping,Östergötland,False
MYH 2024/3382,Västervik,Kalmar,True
MYH 2024/3383,Göteborg,Västra Götaland,True
MYH 2024/3384,Stockholm,Stockholm,False
MYH 2024/3385,Ljungby,Kronoberg,False
MYH 2024/3385,Jönköping,Jönköping,False
MYH 2024/3385,Tranås,Jönköping,False
MYH 2024/3386,Eslöv,Skåne,True
MYH 2024/3387,Sigtuna,Stockholm,False
MYH 2024/3388,Skellefteå,Västerbotten,False
MYH 2024/3389,Örebro,Örebro,False
MYH 2024/3390,Oskarshamn,Kalmar,True
MYH 2024/3391,Örebro,Örebro,True
MYH 2024/3392,Stockholm,Stockholm,False
MYH 2024/3393,Stockholm,Stockholm,True
MYH 2024/3394,Göteborg,Västra Götaland,False
MYH 2024/3395,Stockholm,Stockholm,False
MYH 2024/3396,Stockholm,Stockholm,False
MYH 2024/3397,Göteborg,Västra Götaland,False
MYH 2024/3398,Göteborg,Västra Götaland,False
MYH 2024/3399,Helsingborg,Skåne,False
MYH 2024/3400,Jönköping,Jönköping,False
MYH 2024/3401,Eksjö,Jönköping,False
MYH 2024/3403,Malmö,Skåne,False
MYH 2024/3404,Stockholm,Stockholm,False
MYH 2024/3405,Umeå,Västerbotten,True
MYH 2024/3405,Luleå,Norrbotten,True
MYH 2024/3405,Lycksele,Västerbotten,True
MYH 2024/3406,Örnsköldsvik,Västernorrland,False
MYH 2024/3407,Stockholm,Stockholm,False
MYH 2024/3408,Stockholm,Stockholm,False
MYH 2024/3409,Kramfors,Västernorrland,False
MYH 2024/3410,Göteborg,Västra Götaland,True
MYH 2024/3411,Karlstad,Värmland,True
MYH 2024/3412,Karlstad,Värmland,False
MYH 2024/3413,Stockholm,Stockholm,False
MYH 2024/3414,Karlstad,Värmland,False
MYH 2024/3415,Skellefteå,Västerbotten,False
MYH 2024/3416,Stockholm,Stockholm,False
MYH 2024/3417,Linköping,Östergötland,False
MYH 2024/3418,Västerås,Västmanland,False
MYH 2024/3419,Uddevalla,Västra Götaland,False
MYH 2024/3420,Skellefteå,Västerbotten,False
MYH 2024/3421,Skellefteå,Västerbotten,False
MYH 2024/3422,Malmö,Skåne,False
MYH 2024/3423,Avesta,Dalarna,False
MYH 2024/3423,Borlänge,Dalarna,False
MYH 2024/3424,Uppsala,Uppsala,False
MYH 2024/3424,Örebro,Örebro,False
MYH 2024/3425,Karlshamn,Blekinge,False
MYH 2024/3426,Stockholm,Stockholm,False
MYH 2024/3427,Stockholm,Stockholm,False
MYH 2024/3428,Stockholm,Stockholm,True
MYH 2024/3429,Stockholm,Stockholm,True
MYH 2024/3430,Lidköping,Västra Götaland,True
MYH 2024/3430,Ljungby,Kronoberg,True
MYH 2024/3430,Halmstad,Halland,True
MYH 2024/3431,Stockholm,Stockholm,False
MYH 2024/3432,Karlshamn,Blekinge,False
MYH 2024/3433,Karlshamn,Blekinge,False
MYH 2024/3434,Stockholm,Stockholm,False
MYH 2024/3436,Göteborg,Västra Götaland,True
MYH 2024/3437,Habo,Jönköping,True
MYH 2024/3438,Habo,Jönköping,False
MYH 2024/3439,Habo,Jönköping,False
MYH 2024/3440,Habo,Jönköping,True
MYH 2024/3441,Habo,Jönköping,False
MYH 2024/3442,Habo,Jönköping,False
MYH 2024/3443,Helsingborg,Skåne,False
MYH 2024/3444,Linköping,Östergötland,False
MYH 2024/3444,Stockholm,Stockholm,False
MYH 2024/3445,Linköping,Östergötland,True
MYH 2024/3446,Linköping,Östergötland,True
MYH 2024/3447,Göteborg,Västra Götaland,False
MYH 2024/3448,Göteborg,Västra Götaland,False
MYH 2024/3449,Göteborg,Västra Götaland,False
MYH 2024/3450,Stockholm,Stockholm,False
MYH 2024/3451,Nacka,Stockholm,True
MYH 2024/3452,Jönköping,Jönköping,False
MYH 2024/3452,Stockholm,Stockholm,False
MYH 2024/3453,Solna,Stockholm,False
MYH 2024/3454,Helsingborg,Skåne,False
MYH 2024/3455,Krokom,Jämtland,True
MYH 2024/3456,Örebro,Örebro,True
MYH 2024/3457,Örebro,Örebro,False
MYH 2024/3458,Stockholm,Stockholm,False
MYH 2024/3459,Luleå,Norrbotten,False
MYH 2024/3459,Helsingborg,Skåne,False
MYH 2024/3460,Stockholm,Stockholm,False
MYH 2024/3461,Stockholm,Stockholm,False
MYH 2024/3462,Sundsvall,Västernorrland,True
MYH 2024/3463,Stockholm,Stockholm,False
MYH 2024/3464,Örebro,Örebro,False
MYH 2024/3465,Stockholm,Stockholm,False
MYH 2024/3466,Stockholm,Stockholm,True
MYH 2024/3467,Stockholm,Stockholm,False
MYH 2024/3468,Stockholm,Stockholm,True
MYH 2024/3469,Köping,Västmanland,True
MYH 2024/3469,Fagersta,Västmanland,True
MYH 2024/3469,Eskilstuna,Södermanland,True
MYH 2024/3469,Västerås,Västmanland,True
MYH 2024/3470,Arvika,Värmland,False
MYH 2024/3471,Svedala,Skåne,False
MYH 2024/3472,Vänersborg,Västra Götaland,False
MYH 2024/3473,Stockholm,Stockholm,True
MYH 2024/3474,Klippan,Skåne,False
MYH 2024/3475,Sunne,Värmland,False
MYH 2024/3476,Sunne,Värmland,False
MYH 2024/3477,Malmö,Skåne,False
MYH 2024/3478,Helsingborg,Skåne,False
MYH 2024/3479,Halmstad,Halland,True
MYH 2024/3480,Jönköping,Jönköping,False
MYH 2024/3481,Örebro,Örebro,True
MYH 2024/3482,Göteborg,Västra Götaland,False
MYH 2024/3484,Stockholm,Stockholm,True
MYH 2024/3485,Göteborg,Västra Götaland,False
MYH 2024/3488,Vänersborg,Västra Götaland,False
MYH 2024/3489,Stockholm,Stockholm,True
MYH 2024/3490,Gävle,Gävleborg,False
MYH 2024/3490,Hudiksvall,Gävleborg,False
MYH 2024/3490,Oskarshamn,Kalmar,False
MYH 2024/3490,Hässleholm,Skåne,False
MYH 2024/3490,Nyköping,Södermanland,False
MYH 2024/3490,Lidköping,Västra Götaland,False
MYH 2024/3490,Mora,Dalarna,False
MYH 2024/3491,Habo,Jönköping,False
MYH 2024/3491,Kalmar,Kalmar,False
MYH 2024/3492,Göteborg,Västra Götaland,False
MYH 2024/3493,Stockholm,Stockholm,False
MYH 2024/3493,Göteborg,Västra Götaland,False
MYH 2024/3494,Malmö,Skåne,False
MYH 2024/3495,Hammarö,Värmland,True
MYH 2024/3496,Stockholm,Stockholm,False
MYH 2024/3497,Stockholm,Stockholm,False
MYH 2024/3498,Göteborg,Västra Götaland,True
MYH 2024/3499,Stockholm,Stockholm,True
MYH 2024/3500,Stockholm,Stockholm,False
MYH 2024/3500,Skellefteå,Västerbotten,False
MYH 2024/3501,Falun,Dalarna,True
MYH 2024/3502,Göteborg,Västra Götaland,False
MYH 2024/3503,Tingsryd,Kronoberg,False
MYH 2024/3503,Nynäshamn,Stockholm,False
MYH 2024/3503,Borlänge,Dalarna,False
MYH 2024/3503,Kiruna,Norrbotten,False
MYH 2024/3504,Kristianstad,Skåne,False
MYH 2024/3505,Malmö,Skåne,True
MYH 2024/3506,Jönköping,Jönköping,False
MYH 2024/3507,Umeå,Västerbotten,False
MYH 2024/3508,Osby,Skåne,True
MYH 2024/3509,Östra Göinge,Skåne,True
MYH 2024/3509,Ystad,Skåne,True
MYH 2024/3509,Osby,Skåne,True
MYH 2024/3509,Kristianstad,Skåne,True
MYH 2024/3509,Hörby,Skåne,True
MYH 2024/3509,Hässleholm,Skåne,True
MYH 2024/3509,Helsingborg,Skåne,True
MYH 2024/3509,Sölvesborg,Blekinge,True
MYH 2024/3510,Stockholm,Stockholm,False
MYH 2024/3511,Stockholm,Stockholm,False
MYH 2024/3512,Örebro,Örebro,False
MYH 2024/3513,Göteborg,Västra Götaland,False
MYH 2024/3514,Linköping,Östergötland,True
MYH 2024/3514,Växjö,Kronoberg,True
MYH 2024/3515,Stockholm,Stockholm,False
MYH 2024/3515,Göteborg,Västra Götaland,False
MYH 2024/3516,Ängelholm,Skåne,True
MYH 2024/3517,Malmö,Skåne,False
MYH 2024/3518,Göteborg,Västra Götaland,False
MYH 2024/3518,Umeå,Västerbotten,False
MYH 2024/3518,Stockholm,Stockholm,False
MYH 2024/3518,Malmö,Skåne,False
MYH 2024/3519,Sollefteå,Västernorrland,False
MYH 2024/3520,Göteborg,Västra Götaland,True
MYH 2024/3521,Karlshamn,Blekinge,False
MYH 2024/3521,Kalmar,Kalmar,False
MYH 2024/3522,Sigtuna,Stockholm,False
MYH 2024/3523,Stockholm,Stockholm,False
MYH 2024/3523,Norrköping,Östergötland,False
MYH 2024/3524,Luleå,Norrbotten,False
MYH 2024/3524,Skellefteå,Västerbotten,False
MYH 2024/3524,Umeå,Västerbotten,False
MYH 2024/3525,Jönköping,Jönköping,False
MYH 2024/3525,Göteborg,Västra Götaland,False
MYH 2024/3525,Stockholm,Stockholm,False
MYH 2024/3526,Stockholm,Stockholm,False
MYH 2024/3527,Göteborg,Västra Götaland,False
MYH 2024/3528,Lund,Skåne,False
MYH 2024/3529,Stockholm,Stockholm,False
MYH 2024/3530,Vänersborg,Västra Götaland,False
MYH 2024/3531,Karlstad,Värmland,False
MYH 2024/3531,Örebro,Örebro,False
MYH 2024/3532,Trollhättan,Västra Götaland,False
MYH 2024/3533,Stockholm,Stockholm,False
MYH 2024/3533,Umeå,Västerbotten,False
MYH 2024/3534,Skellefteå,Västerbotten,False
MYH 2024/3534,Stockholm,Stockholm,False
MYH 2024/3534,Luleå,Norrbotten,False
MYH 2024/3534,Göteborg,Västra Götaland,False
MYH 2024/3535,Malmö,Skåne,True
MYH 2024/3536,Uppsala,Uppsala,False
MYH 2024/3537,Göteborg,Västra Götaland,True
MYH 2024/3538,Umeå,Västerbotten,False
MYH 2024/3538,Sundsvall,Västernorrland,False
MYH 2024/3538,Malmö,Skåne,False
MYH 2024/3538,Göteborg,Västra Götaland,False
MYH 2024/3538,Stockholm,Stockholm,False
MYH 2024/3540,Kungälv,Västra Götaland,False
MYH 2024/3541,Stockholm,Stockholm,False
MYH 2024/3542,Karlshamn,Blekinge,False
MYH 2024/3543,Piteå,Norrbotten,False
MYH 2024/3544,Hudiksvall,Gävleborg,True
MYH 2024/3545,Tranås,Jönköping,True
MYH 2024/3546,Göteborg,Västra Götaland,False
MYH 2024/3546,Västerås,Västmanland,False
MYH 2024/3546,Stockholm,Stockholm,False
MYH 2024/3546,Malmö,Skåne,False
MYH 2024/3547,Vänersborg,Västra Götaland,False
MYH 2024/3548,Hudiksvall,Gävleborg,True
