,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,Antal kommuner,YH-poäng,Utbildningsanordnare administrativ enhet,Diarienummer,Ansökningsomgång
1716,Teknik och tillverkning,Elnätsspecialist inom Reläskydd,Västernorrland,Sundsvall,False,1,215,YH Akademin AB,MYH 2023/3053,2023
1717,Teknik och tillverkning,Elnätsspecialist inom Ställverk och Transformatorteknik ,Skåne,Malmö,False,1,225,YH Akademin AB,MYH 2023/2927,2023
1718,Teknik och tillverkning,Elprojektör,Jönköping,Jönköping,False,1,300,Tekniska Högskolan i Jönköping AB,MYH 2023/4043,2023
1719,Teknik och tillverkning,Elteknikingenjör med AL,Södermanland,Nyköping,False,1,255,INSU AB,MYH 2023/4155,2023
1720,Teknik och tillverkning,E-mobility-ingenjör,Stockholm,Stockholm,False,1,400,Hermods AB Stockholm,MYH 2023/3167,2023
1721,Teknik och tillverkning,Fiber- och nätverkstekniker,Skåne,Malmö,False,1,230,Lernia Utbildning AB,MYH 2023/3518,2023
1722,Teknik och tillverkning,Finsnickare eller Möbelrestaurerare,Västra Götaland,Bengtsfors,False,1,400,Stiftelsen Stenebyskolan,MYH 2023/3692,2023
1723,Teknik och tillverkning,"Finsnickare, möbelrestaurerare, dekopör med inriktning mot gesällbrev eller yrkes-specialisering ",Västra Götaland,Bengtsfors,False,1,200,Stiftelsen Stenebyskolan,MYH 2023/4193,2023
1724,Teknik och tillverkning,Flygtekniker / El- och Avioniktekniker,Södermanland,Nyköping,False,1,500,Nyköpings kommun - Flygteknik technical training,MYH 2023/4234,2023
1725,Teknik och tillverkning,Fordonstekniker El/IT - Tunga fordon,Flera kommuner,Flera kommuner,True,3,300,Movant AB,MYH 2023/4306,2023
1726,Teknik och tillverkning,FPGA - ingenjör,Västmanland,Surahammar,False,1,220,AGSTU AB,MYH 2023/3394,2023
1727,Teknik och tillverkning,Hydraultekniker - Fluida System,Kronoberg,Ljungby,False,1,200,IRC Ljungby AB,MYH 2023/3478,2023
1728,Teknik och tillverkning,Hållbar Kvalitets- och produktionsutvecklare inom textil,Västra Götaland,Borås,False,1,400,Stiftelsen PROTEKO - Nordiska Textilakademin,MYH 2023/4300,2023
1729,Teknik och tillverkning,Hållbar livsmedelsintraprenör,Skåne,Lund,False,1,265,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,MYH 2023/4390,2023
1730,Teknik och tillverkning,Ingenjör AI och maskininlärning,Stockholm,Stockholm,False,1,400,Plushögskolan AB - Teknikhögskolan Öst,MYH 2023/4369,2023
1731,Teknik och tillverkning,Järnvägstekniker / kvalificerad bantekniker,Skåne,Ängelholm,False,1,200,Trafikverket Trafikverksskolan,MYH 2023/4022,2023
1732,Teknik och tillverkning,Konstruktör batterielektriska system,Västra Götaland,Göteborg,False,1,400,Göteborgs Tekniska College AB,MYH 2023/4416,2023
1733,Teknik och tillverkning,Kvalificerad signaltekniker,Södermanland,Nyköping,False,1,220,Campus Nyköping,MYH 2023/4196,2023
1734,Teknik och tillverkning,Kvalitetssamordnare inom industriell tillverkning,Flera kommuner,Flera kommuner,True,2,300,Lernia Utbildning AB,MYH 2023/3733,2023
1735,Teknik och tillverkning,Kvalitetstekniker inom batteritillverkning,Västra Götaland,Göteborg,False,1,220,Göteborgs Tekniska College AB,MYH 2023/4384,2023
1736,Teknik och tillverkning,Kyl- och värmepumpstekniker,Jönköping,Tranås,False,1,400,TUC Sweden AB - Yrkeshögskola,MYH 2023/3360,2023
1737,Teknik och tillverkning,Kyl- och värmepumpstekniker,Norrbotten,Luleå,False,1,400,Lernia Utbildning AB,MYH 2023/3867,2023
1738,Teknik och tillverkning,Kyl- och värmepumpstekniker,Värmland,Arvika,False,1,400,Arvika Kommun,MYH 2023/4009,2023
1739,Teknik och tillverkning,Kyl- och värmepumpstekniker,Örebro,Örebro,False,1,400,Hermods AB Örebro,MYH 2023/3025,2023
1740,Teknik och tillverkning,Kyl- och värmepumptekniker,Stockholm,Södertälje,False,1,400,"Södertälje kommun, Campus Telge",MYH 2023/4333,2023
1741,Teknik och tillverkning,Kyl- och värmepumptekniker,Södermanland,Katrineholm,False,1,305,INSU AB,MYH 2023/4115,2023
1742,Teknik och tillverkning,Köttförädlare,Flera kommuner,Flera kommuner,True,2,300,YH Akademin AB,MYH 2023/2916,2023
1743,Teknik och tillverkning,Live-ljudtekniker,Västra Götaland,Göteborg,False,1,300,Dans i Göteborg AB,MYH 2023/4094,2023
1744,Teknik och tillverkning,"Ljud-, ljus och scentekniker",Skåne,Eslöv,False,1,400,Medborgarskolan Syd,MYH 2023/4315,2023
1745,Teknik och tillverkning,Läke- och livsmedelstekniker,Uppsala,Uppsala,False,1,400,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,MYH 2023/4159,2023
1746,Teknik och tillverkning,Läkemedelstekniker,Stockholm,Stockholm,False,1,300,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2023/4260,2023
1747,Teknik och tillverkning,Marin Serviceingenjör,Västra Götaland,Uddevalla,False,1,400,"Uddevalla kommun, Uddevalla Yrkeshögskola",MYH 2023/3493,2023
1748,Teknik och tillverkning,"Mathantverkare – hantverksbagare, hantverkscharkuterist eller hantverksmejerist ",Jämtland,Krokom,False,1,200,Torsta AB,MYH 2023/3908,2023
1749,Teknik och tillverkning,Medicintekniker,Östergötland,Linköping,False,1,420,TUC Sweden AB - Yrkeshögskola,MYH 2023/3568,2023
1750,Teknik och tillverkning,Mekatronikingenjör - industriell konstruktion,Östergötland,Linköping,False,1,510,AutoElec AB,MYH 2023/4269,2023
1751,Teknik och tillverkning,Möbel- och specialsnickare ,Västra Götaland,Tibro,False,1,400,Tibro Hantverksakademi,MYH 2023/4354,2023
1752,Teknik och tillverkning,Möbelrestaurerare,Västra Götaland,Tibro,False,1,400,Tibro Hantverksakademi,MYH 2023/4352,2023
1753,Teknik och tillverkning,Möbelsnickare - Historiskt hantverk,Västernorrland,Kramfors,False,1,400,"Kramfors kommun, Yrkeshögskolan Höga kusten",MYH 2023/3499,2023
1754,Teknik och tillverkning,Möbeltapetserare,Västra Götaland,Tibro,False,1,400,Tibro Hantverksakademi,MYH 2023/4353,2023
1755,Teknik och tillverkning,Nordisk Spårsvetsare,Dalarna,Vansbro,False,1,275,Vansbro kommun/Lärcentrum Vansbro,MYH 2023/3693,2023
1756,Teknik och tillverkning,Plant Design - Anläggningskonstruktör 3D,Värmland,Karlstad,False,1,400,"Karlstads kommun, Yrkeshögskolan",MYH 2023/4044,2023
1757,Teknik och tillverkning,Processoperatör för hållbar produktion,Flera kommuner,Flera kommuner,True,2,400,YH Akademin AB,MYH 2023/3473,2023
1758,Teknik och tillverkning,Processoperatör inom Massa- & Pappersindustrin,Flera kommuner,Flera kommuner,True,3,400,AVT AB,MYH 2023/4029,2023
1759,Teknik och tillverkning,Processoperatör/drifttekniker kemisk industri,Stockholm,Nynäshamn,False,1,300,Campus Nynäshamn,MYH 2023/3979,2023
1760,Teknik och tillverkning,Processtekniker - Smart industri,Flera kommuner,Flera kommuner,True,4,400,"Olofströms kommun, Yrkeshögskolan Syd",MYH 2023/4038,2023
1761,Teknik och tillverkning,Processtekniker med vätgaskompetens,Flera kommuner,Flera kommuner,True,3,320,"Lapplands kommunalförbund, Lapplands lärcentra",MYH 2023/3430,2023
1762,Teknik och tillverkning,Produktionsteknik,Flera kommuner,Flera kommuner,True,2,270,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",MYH 2023/3669,2023
1763,Teknik och tillverkning,Produktionstekniker inriktning livsmedel,Västra Götaland,Göteborg,False,1,400,Hermods AB Göteborg,MYH 2023/3124,2023
1764,Teknik och tillverkning,Produktionstekniker med inriktning hållbar industri,Jönköping,Vetlanda,False,1,310,Vetlanda kommun Vetlanda Lärcentrum,MYH 2023/3757,2023
1765,Teknik och tillverkning,Produktionsutveckling,Flera kommuner,Flera kommuner,True,2,300,Tekniska Högskolan i Jönköping AB,MYH 2023/4040,2023
1766,Teknik och tillverkning,Projektledare Elinstallation,Stockholm,Stockholm,False,1,240,Stiftelsen Stockholms Tekniska Institut,MYH 2023/3318,2023
1767,Teknik och tillverkning,Projektledare Elkraft distans,Örebro,Askersund,False,1,215,Åsbro Kursgård AB,MYH 2023/3735,2023
1768,Teknik och tillverkning,Projektledare Elteknik ,Södermanland,Nyköping,False,1,285,Campus Nyköping,MYH 2023/4107,2023
1769,Teknik och tillverkning,Projektutvecklare förnybar energi,Flera kommuner,Flera kommuner,True,4,400,Plushögskolan AB - Teknikhögskolan Syd,MYH 2023/4295,2023
1770,Teknik och tillverkning,QHSE-Manager,Stockholm,Haninge,False,1,200,YH Akademin AB,MYH 2023/2919,2023
1771,Teknik och tillverkning,Robot och automationsprogrammerare,Västernorrland,Örnsköldsvik,False,1,300,YH Akademin AB,MYH 2023/3138,2023
1772,Teknik och tillverkning,Robot och automationsprogrammerare ,Södermanland,Eskilstuna,False,1,300,YH Akademin AB,MYH 2023/3139,2023
1773,Teknik och tillverkning,Serviceingenjör,Stockholm,Stockholm,False,1,400,JENSEN Education School AB,MYH 2023/3619,2023
1774,Teknik och tillverkning,Servicetekniker Elkraft,Örebro,Askersund,False,1,335,Åsbro Kursgård AB,MYH 2023/3738,2023
1775,Teknik och tillverkning,Solenergitekniker ,Skåne,Malmö,False,1,300,Nercia Utbildning,MYH 2023/3780,2023
1776,Teknik och tillverkning,"Specialist, industriell mätteknik",Södermanland,Eskilstuna,False,1,300,Kunskapscompaniet Ankaret AB,MYH 2023/3980,2023
1777,Teknik och tillverkning,Svetsspecialist - IWS och svetskontrollant,Jönköping,Jönköping,False,1,225,Tekniska Högskolan i Jönköping AB,MYH 2023/4167,2023
1778,Teknik och tillverkning,Systemtekniker spårfordon,Västmanland,Västerås,False,1,400,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,MYH 2023/4184,2023
1779,Teknik och tillverkning,Tekniker tunga maskiner och fordon,Flera kommuner,Flera kommuner,True,2,300,YH Akademin AB,MYH 2023/3106,2023
1780,Teknik och tillverkning,Träbildhuggare/Träsnidare/Trähantverkare ,Västra Götaland,Tibro,False,1,400,Tibro Hantverksakademi,MYH 2023/4355,2023
1781,Teknik och tillverkning,Underhållsingenjör,Västernorrland,Härnösand,False,1,400,"Härnösands kommun, Yrkeshögskolan",MYH 2023/3404,2023
1782,Teknik och tillverkning,Underhållstekniker,Stockholm,Nynäshamn,False,1,425,Campus Nynäshamn,MYH 2023/4019,2023
1783,Teknik och tillverkning,Underhållstekniker,Östergötland,Linköping,False,1,380,TUC Sweden AB - Yrkeshögskola,MYH 2023/4376,2023
1784,Teknik och tillverkning,Underhållstekniker el och automation,Flera kommuner,Flera kommuner,True,2,400,Lernia Utbildning AB,MYH 2023/3451,2023
1785,Teknik och tillverkning,Underhållstekniker inom automatiserad tillverkningsindustri,Flera kommuner,Flera kommuner,True,2,315,Gislaveds Kommun Vuxenutbildningen /Hph,MYH 2023/4031,2023
1786,Teknik och tillverkning,Underhållstekniker inom processindustrin,Dalarna,Borlänge,False,1,420,Borlänge kommun,MYH 2023/3559,2023
1787,Teknik och tillverkning,"Underhållstekniker, industri",Kronoberg,Växjö,False,1,400,Kunskapscompaniet Ankaret AB,MYH 2023/3978,2023
1788,Teknik och tillverkning,Ventilationsingenjör,Flera kommuner,Flera kommuner,True,2,400,Lernia Utbildning AB,MYH 2023/3452,2023
1789,Teknik och tillverkning,Verksamhetsutvecklare blåa livsmedel,Skåne,Lund,False,1,300,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,MYH 2023/4403,2023
1790,Teknik och tillverkning,Vindkraftstekniker,Stockholm,Nynäshamn,False,1,300,Campus Nynäshamn,MYH 2023/3936,2023
1791,Teknik och tillverkning,Vindkraftstekniker,Västerbotten,Umeå,False,1,400,Hermods AB Umeå,MYH 2023/3220,2023
1792,Teknik och tillverkning,Vindkraftstekniker,Västerbotten,Vilhelmina,False,1,300,"Vilhelmina kommun, Vilhelmina Lärcentrum",MYH 2023/3833,2023
1793,Teknik och tillverkning,Ytbehandlingsspecialist ,Västra Götaland,Trollhättan,False,1,215,YH Akademin AB,MYH 2023/2996,2023
1794,Transporttjänster,Integrerad Helikopterpilotutbildning,Västra Götaland,Göteborg,False,1,480,Svensk Pilotutbildning AB,MYH 2023/3732,2023
1795,Transporttjänster,Internationell affärsinriktad logistiker och speditör,Flera kommuner,Flera kommuner,True,2,400,"Göteborgs Stad, Yrgo",MYH 2023/3935,2023
1796,Transporttjänster,Lokförare Göteborg,Västra Götaland,Göteborg,False,1,220,TCC Sverige AB,MYH 2023/4073,2023
1797,Transporttjänster,Lokförare Hallsberg,Örebro,Hallsberg,False,1,220,TCC Sverige AB,MYH 2023/4074,2023
1798,Transporttjänster,Lokförare Mjölby,Östergötland,Mjölby,False,1,220,ProTrain Utbildning AB,MYH 2023/4138,2023
1799,Transporttjänster,Lokförare Sundsvall,Västernorrland,Sundsvall,False,1,220,ProTrain Utbildning AB,MYH 2023/4141,2023
1800,Transporttjänster,Lokförare Umeå/Sundsvall/Borlänge,Flera kommuner,Flera kommuner,True,3,220,TCC Sverige AB,MYH 2023/4081,2023
1801,Transporttjänster,Lokförarutbildning,Värmland,Kristinehamn,False,1,220,"Kristinehamns kommun, Komvux",MYH 2023/4348,2023
1802,Transporttjänster,"Skärgårdskapten, Stocksund",Stockholm,Danderyd,False,1,400,Klart Skepp Marinteknik AB,MYH 2023/4188,2023
1803,Transporttjänster,Sustainable Logistics Specialist,Skåne,Malmö,False,1,400,Stockholms Internationella Handelsskola i Malmö AB,MYH 2023/3664,2023
1804,Transporttjänster,UAS-pilot inom kategorin SPECIFIK,Skåne,Klippan,False,1,150,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,MYH 2023/4323,2023
1805,Transporttjänster,Värdeskapande logistik,Jönköping,Jönköping,False,1,400,Tekniska Högskolan i Jönköping AB,MYH 2023/4125,2023
1806,Övrigt,Fördjupad lärlingsutbildning inom traditionellt och hållbart hantverk,Stockholm,Stockholm,False,1,600,Hantverksakademin i Sverige AB,MYH 2023/3091,2023
1807,Data/IT,.NET-utvecklare med molninriktning,Stockholm,Stockholm,False,1,400,JENSEN Education School AB,MYH 2024/3043,2024
1808,Data/IT,Advanced Software Developer Embedded Systems,Västra Götaland,Trollhättan,False,1,400,YH Akademin AB,MYH 2024/3281,2024
1809,Data/IT,AI Developer,Stockholm,Stockholm,False,1,400,JENSEN Education School AB,MYH 2024/3048,2024
1810,Data/IT,Backend Developer inriktning Cloud,Västra Götaland,Göteborg,False,1,400,Handelsakademin i Göteborg AB,MYH 2024/3436,2024
1811,Data/IT,Cloud Developer,Västra Götaland,Mölndal,False,1,400,Yrkeshögskola Campus Mölndal,MYH 2024/4178,2024
1812,Data/IT,Cloud- och Infrastrukturspecialist,Kronoberg,Växjö,False,1,420,EC Utbildning AB Växjö,MYH 2024/3364,2024
1813,Data/IT,Customer Data Developer,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2024/3246,2024
1814,Data/IT,Cybersäkerhetstekniker - Etisk Hackare,Flera kommuner,Flera kommuner,True,3,435,Edugrade AB,MYH 2024/4220,2024
1815,Data/IT,Data Engineer,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2024/3809,2024
1816,Data/IT,Front End Developer,Skåne,Malmö,False,1,400,Medieinstitutet i Sverige AB,MYH 2024/4205,2024
1817,Data/IT,Front End Developer,Stockholm,Stockholm,False,1,400,Medieinstitutet i Sverige AB,MYH 2024/4208,2024
1818,Data/IT,Frontend Developer,Stockholm,Stockholm,False,1,400,Hyper Island Program AB - Stockholm,MYH 2024/3428,2024
1819,Data/IT,Frontend-utvecklare,Västra Götaland,Göteborg,False,1,400,IT-Högskolan Sverige AB,MYH 2024/4107,2024
1820,Data/IT,Frontendutvecklare för mobil och webb,Stockholm,Stockholm,False,1,425,Chas Academy AB,MYH 2024/3678,2024
1821,Data/IT,Frontendutvecklare med UX-kompetens,Stockholm,Stockholm,False,1,420,Chas Academy AB,MYH 2024/3663,2024
1822,Data/IT,Fullstackutvecklare .NET,Flera kommuner,Flera kommuner,True,4,400,Chas Academy AB,MYH 2024/4127,2024
1823,Data/IT,Fullstackutvecklare .NET,Stockholm,Stockholm,False,1,400,Chas Academy AB,MYH 2024/3851,2024
1824,Data/IT,Fullstackutvecklare Java,Flera kommuner,Flera kommuner,True,4,430,Chas Academy AB,MYH 2024/4213,2024
1825,Data/IT,Fullstackutvecklare JavaScript,Stockholm,Stockholm,False,1,430,Chas Academy AB,MYH 2024/3667,2024
1826,Data/IT,IT och cybersäkerhetstekniker,Flera kommuner,Flera kommuner,True,3,420,Chas Academy AB,MYH 2024/4101,2024
1827,Data/IT,JavaScript-utvecklare,Stockholm,Stockholm,False,1,400,IT-Högskolan Stockholm AB,MYH 2024/4151,2024
1828,Data/IT,JavaScript-utvecklare,Västra Götaland,Göteborg,False,1,400,IT-Högskolan Sverige AB,MYH 2024/4152,2024
1829,Data/IT,Javautvecklare,Skåne,Malmö,False,1,400,Grit Academy,MYH 2024/3961,2024
1830,Data/IT,Javautvecklare,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2024/3816,2024
1831,Data/IT,Javautvecklare,Västra Götaland,Göteborg,False,1,400,IT-Högskolan Sverige AB,MYH 2024/4255,2024
1832,Data/IT,Javautvecklare med molninriktning,Stockholm,Stockholm,False,1,400,JENSEN Education School AB,MYH 2024/3110,2024
1833,Data/IT,Mjukvaruutvecklare inriktning mobilitetstjänster,Flera kommuner,Flera kommuner,True,6,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,MYH 2024/4053,2024
1834,Data/IT,MLOps Engineer,Stockholm,Solna,False,1,500,Nackademin AB,MYH 2024/3856,2024
1835,Data/IT,Moln- och virtualiseringsspecialist,Västra Götaland,Mölndal,False,1,400,Yrkeshögskola Campus Mölndal,MYH 2024/4190,2024
1836,Data/IT,Pythonutvecklare inom AI,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2024/3805,2024
1837,Data/IT,Server- och virtualiseringsspecialist,Örebro,Örebro,False,1,400,EC Utbildning AB Örebro,MYH 2024/3290,2024
1838,Data/IT,Spelprogrammerare,Skåne,Malmö,False,1,550,TGA Utbildning AB,MYH 2024/3852,2024
1839,Data/IT,Systemutvecklare .NET,Flera kommuner,Flera kommuner,True,2,420,TUC Sweden AB - Yrkeshögskola,MYH 2024/3514,2024
1840,Data/IT,Systemutvecklare .NET,Skåne,Malmö,False,1,400,Newton Kompetensutveckling AB,MYH 2024/3686,2024
1841,Data/IT,Systemutvecklare .NET,Västra Götaland,Borås,False,1,400,Borås Stad - Yrkeshögskolan i Borås,MYH 2024/4222,2024
1842,Data/IT,Systemutvecklare.NET,Skåne,Malmö,False,1,400,Medieinstitutet i Sverige AB,MYH 2024/4028,2024
1843,Data/IT,UX Designer,Flera kommuner,Flera kommuner,True,2,405,EC Utbildning AB Malmö,MYH 2024/3367,2024
1844,Data/IT,UX Designer,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2024/3917,2024
1845,Data/IT,UX-Designer,Skåne,Malmö,False,1,410,Medieinstitutet i Sverige AB,MYH 2024/4249,2024
1846,Data/IT,Webbutvecklare,Jönköping,Jönköping,False,1,400,TUC Sweden AB - Yrkeshögskola,MYH 2024/3768,2024
1847,Data/IT,Webbutvecklare,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2024/3358,2024
1848,Data/IT,Webbutvecklare .NET,Jönköping,Värnamo,False,1,400,Tekniska Högskolan i Jönköping AB,MYH 2024/3700,2024
1849,"Ekonomi, administration och försäljning",Account Manager – Hållbar Försäljning,Stockholm,Stockholm,False,1,230,Hermods AB Stockholm,MYH 2024/3010,2024
1850,"Ekonomi, administration och försäljning",Bank- och försäkringsrådgivare,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2024/3923,2024
1851,"Ekonomi, administration och försäljning",Butiksledare inom handel och dagligvaror,Stockholm,Stockholm,False,1,300,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2024/4062,2024
1852,"Ekonomi, administration och försäljning",Customer Experience Specialist,Stockholm,Stockholm,False,1,420,IHM Business School AB Stockholm,MYH 2024/3211,2024
1853,"Ekonomi, administration och försäljning",Digital Analytics,Stockholm,Stockholm,False,1,320,Medieinstitutet i Sverige AB,MYH 2024/3978,2024
1854,"Ekonomi, administration och försäljning",Digital Analytics Specialist,Västra Götaland,Göteborg,False,1,415,IHM Business School AB Göteborg,MYH 2024/3296,2024
1855,"Ekonomi, administration och försäljning",Digital butiksledare,Västra Götaland,Uddevalla,False,1,200,"Uddevalla kommun, Uddevalla Yrkeshögskola",MYH 2024/3904,2024
1856,"Ekonomi, administration och försäljning",Digital Marketing Specialist,Västra Götaland,Göteborg,False,1,400,IHM Business School AB Göteborg,MYH 2024/3233,2024
1857,"Ekonomi, administration och försäljning",E-Commerce Logistiker,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2024/3190,2024
1858,"Ekonomi, administration och försäljning",E-commerce Manager,Västra Götaland,Göteborg,False,1,400,Sälj & Marknadshögskolan i Sverige AB - Göteborg,MYH 2024/3410,2024
